Date,weekday,Holiday,working _day,holiday_sequence,trans_date_set,trans_month,trans_year,prevweek_mean,total_amount_withdrawn
15/06/2018,6,R-M,W,WWH,15,6,2018,35559.76779,53339.65168
16/06/2018,7,NH,H,WHH,16,6,2018,50558.73393,75838.10089
17/06/2018,1,O,H,HHW,17,6,2018,22727.06913,34090.60369
18/06/2018,2,NAH,W,HWW,18,6,2018,34060.62075,51090.93112
19/06/2018,3,NAH,W,WWW,19,6,2018,29405.76919,44108.65378
20/06/2018,4,NAH,W,WWW,20,6,2018,43025.52005,64538.28007
21/06/2018,5,NAH,W,WWW,21,6,2018,36474.24748,54711.37122
22/06/2018,6,NAH,W,WWH,22,6,2018,39652.43921,59478.65881
23/06/2018,7,NAH,H,WHH,23,6,2018,48145.10719,72217.66078
24/06/2018,1,NAH,H,HHW,24,6,2018,30132.85551,45199.28326
25/06/2018,2,NAH,W,HWW,25,6,2018,35454.82749,53182.24124
26/06/2018,3,NAH,W,WWW,26,6,2018,36226.88822,54340.33233
27/06/2018,4,NAH,W,WWW,27,6,2018,45349.19796,68023.79694
28/06/2018,5,NAH,W,WWW,28,6,2018,64200.97199,96301.45798
29/06/2018,6,NAH,W,WWH,29,6,2018,50131.47702,75197.21553
30/06/2018,7,NAH,H,WHH,30,6,2018,78675.23667,118012.855
01/07/2018,1,NAH,H,HHW,1,7,2018,48647.32145,72970.98217
02/07/2018,2,NAH,W,HWW,2,7,2018,68016.3012,102024.4518
03/07/2018,3,NAH,W,WWW,3,7,2018,32621.43959,48932.15939
04/07/2018,4,NAH,W,WWW,4,7,2018,55093.65372,82640.48058
05/07/2018,5,NAH,W,WWW,5,7,2018,55356.00445,83034.00668
06/07/2018,6,NAH,W,WWH,6,7,2018,26167.61158,39251.41737
07/07/2018,7,NAH,H,WHH,7,7,2018,45903.88237,68855.82355
08/07/2018,1,NAH,H,HHW,8,7,2018,41871.17683,62806.76524
09/07/2018,2,NAH,W,HWW,9,7,2018,51308.30745,76962.46117
10/07/2018,3,NAH,W,WWW,10,7,2018,29413.26493,44119.89739
11/07/2018,4,NAH,W,WWW,11,7,2018,33153.63679,49730.45518
12/07/2018,5,NAH,W,WWW,12,7,2018,33730.8084,50596.2126
13/07/2018,6,NAH,W,WWH,13,7,2018,23101.85589,34652.78383
14/07/2018,7,OH,H,WHH,14,7,2018,32748.86709,49123.30063
15/07/2018,1,NAH,H,HHW,15,7,2018,29300.8289,43951.24335
16/07/2018,2,NAH,W,HWW,16,7,2018,35552.27205,53328.40808
17/07/2018,3,NAH,W,WWW,17,7,2018,42748.17785,64122.26677
18/07/2018,4,NAH,W,WWW,18,7,2018,58114.43501,87171.65251
19/07/2018,5,NAH,W,WWW,19,7,2018,41608.82609,62413.23914
20/07/2018,6,NAH,W,WWH,20,7,2018,45738.97619,68608.46429
21/07/2018,7,NAH,H,WHH,21,7,2018,54411.54182,81617.31273
22/07/2018,1,NAH,H,HHW,22,7,2018,24256.19911,36384.29866
23/07/2018,2,NAH,W,HWW,23,7,2018,39187.70363,58781.55544
24/07/2018,3,NAH,W,WWW,24,7,2018,23379.19809,35068.79713
25/07/2018,4,NAH,W,WWW,25,7,2018,35439.83603,53159.75404
26/07/2018,5,NAH,W,WWW,26,7,2018,45776.45487,68664.6823
27/07/2018,6,O,W,WWH,27,7,2018,44104.90592,66157.35888
28/07/2018,7,NAH,H,WHH,28,7,2018,78562.8006,117844.2009
29/07/2018,1,NAH,H,HHW,29,7,2018,50483.77657,75725.66486
30/07/2018,2,NAH,W,HWW,30,7,2018,56607.79223,84911.68835
31/07/2018,3,NAH,W,WWW,31,7,2018,42845.6224,64268.4336
01/08/2018,4,NAH,W,WWW,1,8,2018,45176.79605,67765.19408
02/08/2018,5,NAH,W,WWW,2,8,2018,63204.03921,94806.05881
03/08/2018,6,NAH,W,WWH,3,8,2018,56487.86047,84731.7907
04/08/2018,7,NAH,H,WHH,4,8,2018,62042.20025,93063.30038
05/08/2018,1,O,H,HHW,5,8,2018,48332.50057,72498.75085
06/08/2018,2,NAH,W,HWW,6,8,2018,42793.15226,64189.72839
07/08/2018,3,NAH,W,WWW,7,8,2018,41646.30477,62469.45716
08/08/2018,4,NAH,W,WWW,8,8,2018,40776.79949,61165.19923
09/08/2018,5,NAH,W,WWW,9,8,2018,53362.13889,80043.20833
10/08/2018,6,NAH,W,WWH,10,8,2018,36369.30719,54553.96079
11/08/2018,7,NAH,H,WHH,11,8,2018,27899.12641,41848.68962
12/08/2018,1,NAH,H,HHW,12,8,2018,56150.55238,84225.82857
13/08/2018,2,NAH,W,HWW,13,8,2018,48602.34704,72903.52056
14/08/2018,3,NAH,W,WWW,14,8,2018,39525.01171,59287.51756
15/08/2018,4,NH,W,WWW,15,8,2018,43647.66607,65471.4991
16/08/2018,5,NAH,W,WWW,16,8,2018,56322.95429,84484.43144
17/08/2018,6,OH,W,WWH,17,8,2018,23709.01044,35563.51566
18/08/2018,7,NAH,H,WHH,18,8,2018,30657.55697,45986.33545
19/08/2018,1,NAH,H,HHW,19,8,2018,33206.10693,49809.1604
20/08/2018,2,NAH,W,HWW,20,8,2018,33131.14959,49696.72438
21/08/2018,3,NAH,W,WWW,21,8,2018,38370.66849,57556.00273
22/08/2018,4,NH,W,WWW,22,8,2018,41353.9711,62030.95665
23/08/2018,5,NAH,W,WWW,23,8,2018,54666.39681,81999.59522
24/08/2018,6,OH,W,WWH,24,8,2018,41024.15875,61536.23812
25/08/2018,7,NAH,H,WHH,25,8,2018,33311.04723,49966.57084
26/08/2018,1,OH,H,HHW,26,8,2018,38048.35187,57072.52781
27/08/2018,2,NAH,W,HWW,27,8,2018,34885.15162,52327.72743
28/08/2018,3,NAH,W,WWW,28,8,2018,23656.54029,35484.81044
29/08/2018,4,NAH,W,WWW,29,8,2018,49741.69879,74612.54818
30/08/2018,5,NAH,W,WWW,30,8,2018,55003.7049,82505.55735
31/08/2018,6,NAH,W,WWH,31,8,2018,29765.56448,44648.34672
01/09/2018,7,NAH,H,WHH,1,9,2018,62072.18319,93108.27479
02/09/2018,1,O,H,HHW,2,9,2018,55670.82533,83506.238
03/09/2018,2,NH,W,HWW,3,9,2018,59591.09484,89386.64226
04/09/2018,3,NAH,W,WWW,4,9,2018,47980.20101,71970.30152
05/09/2018,4,NAH,W,WWW,5,9,2018,27779.19465,41668.79198
06/09/2018,5,NAH,W,WWW,6,9,2018,33303.55149,49955.32724
07/09/2018,6,NAH,W,WWH,7,9,2018,23454.15544,35181.23316
08/09/2018,7,NAH,H,WHH,8,9,2018,35140.00662,52710.00993
09/09/2018,1,NAH,H,HHW,9,9,2018,32164.19974,48246.29961
10/09/2018,2,NAH,W,HWW,10,9,2018,22479.70987,33719.5648
11/09/2018,3,NAH,W,WWW,11,9,2018,40207.12361,60310.68542
12/09/2018,4,NAH,W,WWW,12,9,2018,29990.43653,44985.6548
13/09/2018,5,OH,W,WWW,13,9,2018,25170.6788,37756.0182
14/09/2018,6,NAH,W,WWH,14,9,2018,22209.8634,33314.7951
15/09/2018,7,NAH,H,WHH,15,9,2018,46188.7203,69283.08045
16/09/2018,1,NAH,H,HHW,16,9,2018,29907.98345,44861.97517
17/09/2018,2,NAH,W,HWW,17,9,2018,43317.85372,64976.78058
18/09/2018,3,NAH,W,WWW,18,9,2018,26782.26187,40173.3928
19/09/2018,4,NAH,W,WWW,19,9,2018,25043.2513,37564.87695
20/09/2018,5,NAH,W,WWW,20,9,2018,45888.89089,68833.33634
21/09/2018,6,NH,W,WWH,21,9,2018,28806.11037,43209.16556
22/09/2018,7,NAH,H,WHH,22,9,2018,28791.1189,43186.67835
23/09/2018,1,NAH,H,HHW,23,9,2018,38490.60025,57735.90038
24/09/2018,2,NAH,W,HWW,24,9,2018,34495.37339,51743.06009
25/09/2018,3,NAH,W,WWW,25,9,2018,37058.91483,55588.37224
26/09/2018,4,NAH,W,WWW,26,9,2018,35259.93838,52889.90757
27/09/2018,5,NAH,W,WWW,27,9,2018,59103.87205,88655.80808
28/09/2018,6,NAH,W,WWH,28,9,2018,56907.62164,85361.43246
29/09/2018,7,NAH,H,WHH,29,9,2018,25463.01247,38194.51871
30/09/2018,1,NAH,H,HHW,30,9,2018,48152.60293,72228.90439
01/10/2018,2,NAH,W,HWW,1,10,2018,62956.67995,94435.01992
02/10/2018,3,NH,W,WWW,2,10,2018,62979.16715,94468.75073
03/10/2018,4,NAH,W,WWW,3,10,2018,29413.26493,44119.89739
04/10/2018,5,NAH,W,WWW,4,10,2018,54688.88402,82033.32603
05/10/2018,6,NAH,W,WWH,5,10,2018,36459.25601,54688.88402
06/10/2018,7,NAH,H,WHH,6,10,2018,49636.75849,74455.13774
07/10/2018,1,NAH,H,HHW,7,10,2018,39300.13965,58950.20948
08/10/2018,2,NAH,W,HWW,8,10,2018,35424.84455,53137.26683
09/10/2018,3,NAH,W,WWW,9,10,2018,34412.9203,51619.38045
10/10/2018,4,R-H,W,WWW,10,10,2018,45206.77899,67810.16849
11/10/2018,5,NAH,W,WWW,11,10,2018,44314.7865,66472.17975
12/10/2018,6,NAH,W,WWH,12,10,2018,39569.98612,59354.97918
13/10/2018,7,NAH,H,WHH,13,10,2018,34975.10044,52462.65066
14/10/2018,1,NAH,H,HHW,14,10,2018,44607.12017,66910.68026
15/10/2018,2,R-H,W,HWW,15,10,2018,46578.49853,69867.7478
16/10/2018,3,OH,W,WWW,16,10,2018,57312.39134,85968.58701
17/10/2018,4,OH,W,WWW,17,10,2018,71539.29673,107308.9451
18/10/2018,5,OH,W,WWW,18,10,2018,71059.56967,106589.3545
19/10/2018,6,NH,W,WWH,19,10,2018,47110.69573,70666.0436
20/10/2018,7,NAH,H,WHH,20,10,2018,49906.60496,74859.90744
21/10/2018,1,NAH,H,HHW,21,10,2018,35687.19529,53530.79293
22/10/2018,2,NAH,W,HWW,22,10,2018,15111.40216,22667.10324
23/10/2018,3,NAH,W,WWW,23,10,2018,34315.47575,51473.21362
24/10/2018,4,OH,W,WWW,24,10,2018,38505.59172,57758.38758
25/10/2018,5,NAH,W,WWW,25,10,2018,32703.89268,49055.83902
26/10/2018,6,NAH,W,WWH,26,10,2018,20350.92107,30526.3816
27/10/2018,7,OH,H,WHH,27,10,2018,35125.01515,52687.52272
28/10/2018,1,NAH,H,HHW,28,10,2018,37613.59923,56420.39885
29/10/2018,2,NAH,W,HWW,29,10,2018,67461.6168,101192.4252
30/10/2018,3,NAH,W,WWW,30,10,2018,38535.57466,57803.36199
31/10/2018,4,O,W,WWW,31,10,2018,32741.37135,49112.05703
01/11/2018,5,NAH,W,WWW,1,11,2018,67693.9846,101540.9769
02/11/2018,6,NAH,W,WWH,2,11,2018,39644.94347,59467.41521
03/11/2018,7,NAH,H,WHH,3,11,2018,29922.97492,44884.46238
04/11/2018,1,NAH,H,HHW,4,11,2018,43865.04239,65797.56359
05/11/2018,2,NAH,W,HWW,5,11,2018,48354.98777,72532.48166
06/11/2018,3,OH,W,WWW,6,11,2018,38108.31776,57162.47664
07/11/2018,4,NH,W,WWW,7,11,2018,39442.55862,59163.83793
08/11/2018,5,OH,W,WWW,8,11,2018,27314.45907,40971.6886
09/11/2018,6,OH,W,WWH,9,11,2018,23933.88249,35900.82374
10/11/2018,7,NAH,H,WHH,10,11,2018,39749.88377,59624.82565
11/11/2018,1,NAH,H,HHW,11,11,2018,39420.07142,59130.10713
12/11/2018,2,NAH,W,HWW,12,11,2018,35304.91279,52957.36919
13/11/2018,3,OH,W,WWW,13,11,2018,25500.49115,38250.73673
14/11/2018,4,NAH,W,WWW,14,11,2018,16670.51509,25005.77263
15/11/2018,5,NAH,W,WWW,15,11,2018,28963.52081,43445.28122
16/11/2018,6,NAH,W,WWH,16,11,2018,29922.97492,44884.46238
17/11/2018,7,NAH,H,WHH,17,11,2018,46683.43883,70025.15824
18/11/2018,1,NAH,H,HHW,18,11,2018,23371.70235,35057.55353
19/11/2018,2,NAH,W,HWW,19,11,2018,39067.77186,58601.65779
20/11/2018,3,NAH,W,WWW,20,11,2018,26962.15951,40443.23927
21/11/2018,4,NH,W,WWW,21,11,2018,18177.15786,27265.73679
22/11/2018,5,NAH,W,WWW,22,11,2018,34697.75824,52046.63736
23/11/2018,6,NH,W,WWH,23,11,2018,18686.86785,28030.30178
24/11/2018,7,OH,H,WHH,24,11,2018,32059.25945,48088.88918
25/11/2018,1,NAH,H,HHW,25,11,2018,32726.37988,49089.56982
26/11/2018,2,NAH,W,HWW,26,11,2018,32928.76473,49393.1471
27/11/2018,3,NAH,W,WWW,27,11,2018,41983.61285,62975.41928
28/11/2018,4,NAH,W,WWW,28,11,2018,46915.80662,70373.70993
29/11/2018,5,NAH,W,WWW,29,11,2018,55640.84239,83461.26358
30/11/2018,6,NAH,W,WWH,30,11,2018,39907.29421,59860.94131
01/12/2018,7,NAH,H,WHH,1,12,2018,44861.97517,67292.96276
02/12/2018,1,NAH,H,HHW,2,12,2018,59823.46263,89735.19395
03/12/2018,2,O,W,HWW,3,12,2018,50243.91305,75365.86957
04/12/2018,3,NAH,W,WWW,4,12,2018,43220.40916,64830.61374
05/12/2018,4,NAH,W,WWW,5,12,2018,44217.34195,66326.01292
06/12/2018,5,NAH,W,WWW,6,12,2018,39644.94347,59467.41521
07/12/2018,6,NAH,W,WWH,7,12,2018,22539.67575,33809.51362
08/12/2018,7,NAH,H,WHH,8,12,2018,33300,50034.03246
09/12/2018,1,NAH,H,HHW,9,12,2018,41400,62143.39268
10/12/2018,2,O,W,HWW,10,12,2018,34600.31368,51900.47052
11/12/2018,3,NAH,W,WWW,11,12,2018,39000,58219.3753
12/12/2018,4,NAH,W,WWW,12,12,2018,25000,37576.12056
13/12/2018,5,NAH,W,WWW,13,12,2018,60000,90533.48975
14/12/2018,6,NAH,W,WWH,14,12,2018,49600,70115.10706
15/12/2018,7,NAH,H,WHH,15,12,2018,48000,71947.81432
16/12/2018,1,NAH,H,HHW,16,12,2018,39000,58826.52985
17/12/2018,2,NAH,W,HWW,17,12,2018,28000,43051.75512
18/12/2018,3,NAH,W,WWW,18,12,2018,25343.08071,38014.62107
19/12/2018,4,NAH,W,WWW,19,12,2018,35807.12705,53710.69058
20/12/2018,5,NAH,W,WWW,20,12,2018,45000,66314.76931
21/12/2018,6,NAH,W,WWH,21,12,2018,15126.39363,22689.59045
22/12/2018,7,NAH,H,WHH,22,12,2018,45000,63177.80413
23/12/2018,1,NAH,H,HHW,23,12,2018,29713.09433,44569.6415
24/12/2018,2,OH,W,HWW,24,12,2018,35000,52698.76632
25/12/2018,3,NH,W,WWW,25,12,2018,14189.42673,21284.1401
26/12/2018,4,NAH,W,WWW,26,12,2018,28626.21273,42939.31909
27/12/2018,5,NAH,W,WWW,27,12,2018,70000,104970.2757
28/12/2018,6,NAH,W,WWH,28,12,2018,43000,63065.36811
29/12/2018,7,NAH,H,WHH,29,12,2018,48287.52616,72431.28924
30/12/2018,1,NAH,H,HHW,30,12,2018,65899.35567,98849.0335
31/12/2018,2,O,W,HWW,31,12,2018,63153.06821,94729.60231
01/01/2019,3,OH,W,WWW,1,1,2019,57678.78287,86518.17431
02/01/2019,4,NAH,W,WWW,2,1,2019,63780.0115,95670.01725
03/01/2019,5,NAH,W,WWW,3,1,2019,43985.4239,65978.13585
04/01/2019,6,NAH,W,WWH,4,1,2019,60607.06679,90910.60018
05/01/2019,7,NAH,H,WHH,5,1,2019,57479.99598,86219.99397
06/01/2019,1,NAH,H,HHW,6,1,2019,53687.75363,80531.63044
07/01/2019,2,NAH,W,HWW,7,1,2019,36000,58030.48277
08/01/2019,3,NAH,W,WWW,8,1,2019,49513.22878,74269.84317
09/01/2019,4,NAH,W,WWW,9,1,2019,38709.92547,58064.8882
10/01/2019,5,NAH,W,WWW,10,1,2019,35000,51768.6955
11/01/2019,6,NAH,W,WWH,11,1,2019,15329.52806,22994.29209
12/01/2019,7,NAH,H,WHH,12,1,2019,15600,23544.77888
13/01/2019,1,OH,H,HHW,13,1,2019,16965.69714,25448.54571
14/01/2019,2,NAH,W,HWW,14,1,2019,30980.17341,46470.26012
15/01/2019,3,OH,W,WWW,15,1,2019,41110.65953,61665.9893
16/01/2019,4,NAH,W,WWW,16,1,2019,73000,64854.22531
17/01/2019,5,NAH,W,WWW,17,1,2019,34436.00717,51654.01075
18/01/2019,6,NAH,W,WWH,18,1,2019,34833.58096,52250.37144
19/01/2019,7,NAH,H,WHH,19,1,2019,27000,40380.49997
20/01/2019,1,NAH,H,HHW,20,1,2019,38144.14737,57216.22106
21/01/2019,2,NAH,W,HWW,21,1,2019,33587.34003,50381.01004
22/01/2019,3,NAH,W,WWW,22,1,2019,20000,29290.48478
23/01/2019,4,NAH,W,WWW,23,1,2019,35284.67431,52927.01146
24/01/2019,5,NAH,W,WWW,24,1,2019,25712.32063,38568.48094
25/01/2019,6,NAH,W,WWH,25,1,2019,32723.38159,49085.07238
26/01/2019,7,NH,H,WHH,26,1,2019,25000,33992.55947
27/01/2019,1,NAH,H,HHW,27,1,2019,39382.74265,59074.11398
28/01/2019,2,NAH,W,HWW,28,1,2019,48305.21609,72457.82414
29/01/2019,3,NAH,W,WWW,29,1,2019,54000,81988.12675
30/01/2019,4,NAH,W,WWW,30,1,2019,45338.70393,68008.0559
31/01/2019,5,NAH,W,WWW,31,1,2019,47074.26646,70611.39969
01/02/2019,6,NAH,W,WWH,1,2,2019,76000,115499.0103
02/02/2019,7,NAH,H,WHH,2,2,2019,38220.60387,57330.90581
03/02/2019,1,NAH,H,HHW,3,2,2019,47000,71425.6614
04/02/2019,2,NAH,W,HWW,4,2,2019,47418.32071,71127.48106
05/02/2019,3,O,W,WWW,5,2,2019,49627.91353,74441.87029
06/02/2019,4,NAH,W,WWW,6,2,2019,38878.12976,58317.19464
07/02/2019,5,NAH,W,WWW,7,2,2019,35361.13081,53041.69621
08/02/2019,6,NAH,W,WWH,8,2,2019,27000,40953.92371
09/02/2019,7,OH,H,WHH,9,2,2019,27478.46575,41217.69863
10/02/2019,1,NAH,H,HHW,10,2,2019,31584.17975,47376.26963
11/02/2019,2,NAH,W,HWW,11,2,2019,38800,57330.90581
12/02/2019,3,NAH,W,WWW,12,2,2019,24259.64715,36389.47072
13/02/2019,4,NAH,W,WWW,13,2,2019,42043.42882,63065.14323
14/02/2019,5,O,W,WWW,14,2,2019,37020.23683,55530.35525
15/02/2019,6,NAH,W,WWH,15,2,2019,33000,50621.84801
16/02/2019,7,NAH,H,WHH,16,2,2019,31000,46711.09809
17/02/2019,1,NAH,H,HHW,17,2,2019,34000,52342.11924
18/02/2019,2,NAH,W,HWW,18,2,2019,36600,54956.93151
19/02/2019,3,OH,W,WWW,19,2,2019,29000,43545.79903
20/02/2019,4,NAH,W,WWW,20,2,2019,30000,44910.54754
21/02/2019,5,NAH,W,WWW,21,2,2019,25941.69013,38912.53519
22/02/2019,6,NAH,W,WWH,22,2,2019,35980.42845,53970.64267
23/02/2019,7,NAH,H,WHH,23,2,2019,61900,928.9464633
24/02/2019,1,NAH,H,HHW,24,2,2019,43794.28265,65691.42398
25/02/2019,2,NAH,W,HWW,25,2,2019,55800,83719.86645
26/02/2019,3,NAH,W,WWW,26,2,2019,46699.62961,70049.44442
27/02/2019,4,NAH,W,WWW,27,2,2019,58626.84347,87940.2652
28/02/2019,5,NAH,W,WWW,28,2,2019,56800,84740.56071
01/03/2019,6,OH,W,WWH,1,3,2019,76884.65547,115326.9832
02/03/2019,7,NAH,H,WHH,2,3,2019,51100,76678.22289
03/03/2019,1,NAH,H,HHW,3,3,2019,50000,73960.19435
04/03/2019,2,NH,W,HWW,4,3,2019,72664.25667,108996.385
05/03/2019,3,NAH,W,WWW,5,3,2019,75400,71207.76038
06/03/2019,4,NAH,W,WWW,6,3,2019,40514.29884,60771.44826
07/03/2019,5,NAH,W,WWW,7,3,2019,33724.96173,50587.44259
08/03/2019,6,NAH,W,WWH,8,3,2019,38449.97337,57674.96005
09/03/2019,7,NAH,H,WHH,9,3,2019,23000,34611.85712
10/03/2019,1,NAH,H,HHW,10,3,2019,43335.54365,65003.31548
11/03/2019,2,NAH,W,HWW,11,3,2019,40000,58833.27601
12/03/2019,3,NAH,W,WWW,12,3,2019,40185.53589,60278.30384
13/03/2019,4,NAH,W,WWW,13,3,2019,30238.54537,45357.81806
14/03/2019,5,NAH,W,WWW,14,3,2019,40700,61195.78183
15/03/2019,6,NAH,W,WWH,15,3,2019,41592.33548,62388.50322
16/03/2019,7,NAH,H,WHH,16,3,2019,30200,45323.41263
17/03/2019,1,NAH,H,HHW,17,3,2019,25689.38368,38534.07552
18/03/2019,2,NAH,W,HWW,18,3,2019,22057.69997,33086.54996
19/03/2019,3,NAH,W,WWW,19,3,2019,35500,53362.8135
20/03/2019,4,OH,W,WWW,20,3,2019,27975.433,41963.1495
21/03/2019,5,OH,W,WWW,21,3,2019,29833.32593,44749.98889
22/03/2019,6,NAH,W,WWH,22,3,2019,25000,36756.46191
23/03/2019,7,NAH,H,WHH,23,3,2019,25437.07723,38155.61585
24/03/2019,1,NAH,H,HHW,24,3,2019,31362.45591,47043.68386
25/03/2019,2,NAH,W,HWW,25,3,2019,41194.76168,61792.14252
26/03/2019,3,NAH,W,WWW,26,3,2019,36300,54486.72404
27/03/2019,4,NAH,W,WWW,27,3,2019,34902.39181,52353.58772
28/03/2019,5,NAH,W,WWW,28,3,2019,35500,53305.47113
29/03/2019,6,NAH,W,WWH,29,3,2019,60000,89041.23878
30/03/2019,7,NAH,H,WHH,30,3,2019,34061.37032,51092.05548
31/03/2019,1,NAH,H,HHW,31,3,2019,46523.77967,69785.6695
01/04/2019,2,NAH,W,HWW,1,4,2019,57000,84201.54239
02/04/2019,3,NAH,W,WWW,2,4,2019,48817.47464,73226.21196
03/04/2019,4,NAH,W,WWW,3,4,2019,52602.07134,78903.10701
04/04/2019,5,NAH,W,WWW,4,4,2019,60000,88800.40081
05/04/2019,6,NAH,W,WWH,5,4,2019,46042.10372,69063.15558
06/04/2019,7,OH,H,WHH,6,4,2019,33816.70953,50725.06429
07/04/2019,1,NAH,H,HHW,7,4,2019,51921.6085,77882.41275
08/04/2019,2,NAH,W,HWW,8,4,2019,42754.47426,64131.71139
09/04/2019,3,NAH,W,WWW,9,4,2019,27707.83525,41561.75288
10/04/2019,4,NAH,W,WWW,10,4,2019,22072.99127,33109.48691
11/04/2019,5,NAH,W,WWW,11,4,2019,38862.83846,58294.25769
12/04/2019,6,NAH,W,WWH,12,4,2019,39405.67961,59108.51941
13/04/2019,7,OH,H,WHH,13,4,2019,41179.47038,61769.20557
14/04/2019,1,OH,H,HHW,14,4,2019,32914.52284,49371.78426
15/04/2019,2,NAH,W,HWW,15,4,2019,51493.45211,77240.17816
16/04/2019,3,NAH,W,WWW,16,4,2019,40529.59014,60794.38521
17/04/2019,4,NH,W,WWW,17,4,2019,27646.67005,41470.00508
18/04/2019,5,R-C,W,WWW,18,4,2019,30414.39532,45621.59298
19/04/2019,6,NH,W,WWH,19,4,2019,42226.92442,63340.38663
20/04/2019,7,O,H,WHH,20,4,2019,21277.84368,31916.76552
21/04/2019,1,OH,H,HHW,21,4,2019,19244.10081,28866.15121
22/04/2019,2,NAH,W,HWW,22,4,2019,25758.19453,38637.29179
23/04/2019,3,NAH,W,WWW,23,4,2019,30750.80391,46126.20587
24/04/2019,4,NAH,W,WWW,24,4,2019,27065.60066,40598.40099
25/04/2019,5,NAH,W,WWW,25,4,2019,29244.61088,43866.91632
26/04/2019,6,NAH,W,WWH,26,4,2019,62205.00762,93307.51143
27/04/2019,7,NAH,H,WHH,27,4,2019,48626.33339,72939.50008
28/04/2019,1,NAH,H,HHW,28,4,2019,27646.67005,41470.00508
29/04/2019,2,NAH,W,HWW,29,4,2019,68130.38627,102195.5794
30/04/2019,3,NAH,W,WWW,30,4,2019,40070.85115,60106.27672
01/05/2019,4,O,W,WWW,1,5,2019,55851.47255,83777.20882
02/05/2019,5,NAH,W,WWW,2,5,2019,49994.90472,74992.35708
03/05/2019,6,NAH,W,WWH,3,5,2019,54238.24042,81357.36063
04/05/2019,7,NAH,H,WHH,4,5,2019,40261.99239,60392.98859
05/05/2019,1,NAH,H,HHW,5,5,2019,37907.13223,56860.69834
06/05/2019,2,NAH,W,HWW,6,5,2019,50507.16327,75760.7449
07/05/2019,3,OH,W,WWW,7,5,2019,60331.82339,90497.73509
08/05/2019,4,NAH,W,WWW,8,5,2019,39428.61655,59142.92483
09/05/2019,5,NAH,W,WWW,9,5,2019,46539.07097,69808.60645
10/05/2019,6,NAH,W,WWH,10,5,2019,52166.26929,78249.40394
11/05/2019,7,NAH,H,WHH,11,5,2019,30116.21497,45174.32246
12/05/2019,1,O,H,HHW,12,5,2019,28663.54149,42995.31224
13/05/2019,2,NAH,W,HWW,13,5,2019,42005.20057,63007.80086
14/05/2019,3,NAH,W,WWW,14,5,2019,41752.89413,62629.34119
15/05/2019,4,NAH,W,WWW,15,5,2019,50453.64371,75680.46557
16/05/2019,5,NAH,W,WWW,16,5,2019,38656.40591,57984.60887
17/05/2019,6,NAH,W,WWH,17,5,2019,45009.94099,67514.91148
18/05/2019,7,NH,H,WHH,18,5,2019,26560.98777,39841.48165
19/05/2019,1,NAH,H,HHW,19,5,2019,67335.23873,101002.8581
20/05/2019,2,NAH,W,HWW,20,5,2019,40384.32279,60576.48419
21/05/2019,3,NAH,W,WWW,21,5,2019,41890.51583,62835.77374
22/05/2019,4,NAH,W,WWW,22,5,2019,57678.78287,86518.17431
23/05/2019,5,NAH,W,WWW,23,5,2019,56409.60499,84614.40749
24/05/2019,6,NAH,W,WWH,24,5,2019,39879.7099,59819.56485
25/05/2019,7,NAH,H,WHH,25,5,2019,29443.39778,44165.09667
26/05/2019,1,NAH,H,HHW,26,5,2019,40674.85749,61012.28623
27/05/2019,2,NAH,W,HWW,27,5,2019,33778.48127,50667.72191
28/05/2019,3,NAH,W,WWW,28,5,2019,63550.642,95325.963
29/05/2019,4,NAH,W,WWW,29,5,2019,54888.12066,82332.18099
30/05/2019,5,NAH,W,WWW,30,5,2019,56791.88749,85187.83123
31/05/2019,6,OH,W,WWH,31,5,2019,58045.77407,87068.66111
01/06/2019,7,NAH,H,WHH,1,6,2019,12882.92009,19324.38013
02/06/2019,1,NAH,H,HHW,2,6,2019,31026.04731,46539.07097
03/06/2019,2,NAH,W,HWW,3,6,2019,56554.87234,84832.30851
04/06/2019,3,NAH,W,WWW,4,6,2019,66425.40637,99638.10955
05/06/2019,4,NH,W,WWW,5,6,2019,52449.15834,78673.73751
06/06/2019,5,NAH,W,WWW,6,6,2019,47081.91211,70622.86816
07/06/2019,6,NAH,W,WWH,7,6,2019,48565.16819,72847.75229
08/06/2019,7,NAH,H,WHH,8,6,2019,31951.17095,47926.75642
09/06/2019,1,NAH,H,HHW,9,6,2019,45086.39749,67629.59623
10/06/2019,2,NAH,W,HWW,10,6,2019,45308.12133,67962.182
11/06/2019,3,NAH,W,WWW,11,6,2019,42096.94837,63145.42256
12/06/2019,4,NAH,W,WWW,12,6,2019,38205.31257,57307.96886
13/06/2019,5,NAH,W,WWW,13,6,2019,37188.44113,55782.6617
14/06/2019,6,NAH,W,WWH,14,6,2019,50216.62857,75324.94285
15/06/2019,7,NAH,H,WHH,15,6,2019,36270.96315,54406.44472
16/06/2019,1,O,H,HHW,16,6,2019,51569.9086,77354.8629
17/06/2019,2,NAH,W,HWW,17,6,2019,23181.61051,34772.41576
18/06/2019,3,NAH,W,WWW,18,6,2019,34741.83317,52112.74975
19/06/2019,4,NAH,W,WWW,19,6,2019,29993.88457,44990.82686
20/06/2019,5,NAH,W,WWW,20,6,2019,43886.03045,65829.04567
21/06/2019,6,NAH,W,WWH,21,6,2019,37203.73243,55805.59865
